Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,H,L,M
303.797,311.9,1467,32.59,159,0,0,0,0,0,0,0,0,1
297.738,308.4,1432,30.06,61,0,0,0,0,0,0,0,0,1
300.981,311.6,1486,31.83,153,0,0,0,0,0,0,0,0,1
300.648,311.4,1417,44.34,162,0,0,0,0,0,0,0,0,1
300.784,310.8,1620,36.35,38,0,0,0,0,0,0,0,1,0
300.415,310.9,1410,42.49,204,0,0,0,0,0,0,0,0,1
302.858,310.9,1405,47.08,75,0,0,0,0,0,0,0,1,0
298.019,310.0,1401,46.51,101,0,0,0,0,0,0,0,0,1
300.953,310.8,1424,54.78,215,1,0,0,0,0,0,0,1,0
299.975,310.1,1417,39.11,150,0,0,0,0,0,0,0,1,0
299.948,311.5,1441,48.77,20,0,0,0,0,0,0,0,1,0
298.828,309.6,1477,46.91,58,0,0,0,0,0,0,0,1,0
298.446,308.4,1505,33.26,68,0,0,0,0,0,0,0,0,1
299.25,309.5,1538,36.62,16,0,0,0,0,0,0,1,0,0
299.311,309.4,1404,40.9,28,0,0,0,0,0,0,0,1,0
297.401,308.3,1501,42.02,193,0,0,0,0,0,0,0,1,0
299.101,309.3,1429,42.87,201,0,0,0,0,0,0,0,1,0
297.414,308.8,1587,32.94,162,0,0,0,0,0,0,0,1,0
298.987,310.6,1538,36.84,46,0,0,0,0,0,0,0,1,0
300.562,310.7,1423,53.6,161,0,0,0,0,0,0,0,1,0
297.426,308.6,1315,48.59,168,0,0,0,0,0,0,0,1,0
299.56,310.2,1812,34.58,170,0,0,0,0,0,0,0,1,0
298.235,308.2,1498,41.88,101,0,0,0,0,0,0,1,0,0
300.303,312.1,1654,31.29,41,0,0,0,0,0,0,0,0,1
297.667,309.2,1455,45.17,135,0,0,0,0,0,0,0,1,0
299.639,309.5,1360,43.25,182,0,0,0,0,0,0,0,0,1
297.39,308.9,1422,45.41,2,0,0,0,0,0,0,0,0,1
299.858,311.7,1407,44.06,85,0,0,0,0,0,0,0,1,0
297.643,308.7,1411,47.87,155,0,0,0,0,0,0,0,1,0
301.06,311.1,1436,42.84,15,0,0,0,0,0,0,0,0,1
300.551,311.0,1441,37.24,16,0,0,0,0,0,0,0,1,0
300.864,311.3,1525,38.39,202,0,0,0,0,0,0,0,1,0
299.0,309.7,1409,39.19,65,0,0,0,0,0,0,0,1,0
300.331,312.3,1423,50.71,171,0,0,0,0,0,0,0,0,1
296.5,308.3,1598,41.71,30,0,0,0,0,0,0,1,0,0
301.419,311.1,1345,45.95,121,0,0,0,0,0,0,0,0,1
299.164,310.0,1411,46.14,74,0,0,0,0,0,0,1,0,0
302.299,311.7,1453,61.59,51,0,0,0,0,0,0,0,1,0
301.883,312.4,1436,47.79,209,0,0,0,0,0,0,1,0,0
299.938,312.3,1321,54.93,166,0,0,0,0,0,0,0,1,0
298.108,309.1,1349,57.22,59,0,0,0,0,0,0,0,0,1
300.475,309.0,1346,42.33,142,0,0,0,0,0,0,0,1,0
300.248,310.4,1422,45.58,63,0,0,0,0,0,0,0,1,0
299.018,310.5,1440,47.6,36,0,0,0,0,0,0,0,1,0
298.245,308.6,1382,45.33,172,0,0,0,0,0,0,0,1,0
300.668,310.7,1852,36.02,39,0,0,0,0,0,0,0,0,1
297.93,308.4,1425,37.99,152,0,0,0,0,0,0,1,0,0
297.357,308.6,1446,46.95,180,0,0,0,0,0,0,0,1,0
300.251,311.3,1556,27.67,21,0,0,0,0,0,0,0,0,1
300.212,309.5,1398,42.07,90,0,0,0,0,0,0,0,0,1
299.485,310.7,1553,33.42,143,0,0,0,0,0,0,0,0,1
299.699,311.5,1547,38.42,2,0,0,0,0,0,0,0,1,0
298.096,308.7,1396,49.09,138,0,0,0,0,0,0,0,0,1
302.843,310.6,1425,49.69,164,0,0,0,0,0,0,0,1,0
299.837,310.7,1376,50.66,82,0,0,0,0,0,0,0,1,0
298.989,311.8,1542,40.88,175,0,0,0,0,0,0,0,1,0
298.389,308.8,1461,45.23,70,0,0,0,0,0,0,0,0,1
300.2,310.8,1398,61.83,160,0,0,0,0,0,0,0,0,1
300.556,310.8,1442,40.46,190,0,0,0,0,0,0,0,1,0
297.205,308.7,1598,34.46,111,0,0,0,0,0,0,0,1,0
297.874,308.0,1640,44.52,181,0,0,0,0,0,0,0,1,0
301.781,311.4,1532,40.19,53,0,0,0,0,0,0,0,1,0
299.789,309.4,1517,32.03,184,0,0,0,0,0,0,0,0,1
299.483,310.6,1616,43.03,106,0,0,0,0,0,0,0,1,0
299.276,310.4,1406,45.16,151,0,0,0,0,0,0,0,1,0
303.841,311.5,1488,37.61,180,0,0,0,0,0,0,0,1,0
297.321,308.8,1378,65.55,3,0,0,0,0,0,0,0,1,0
303.41,313.3,1418,48.6,163,0,0,0,0,0,0,0,0,1
297.208,308.2,1422,51.75,141,0,0,0,0,0,0,0,1,0
297.485,308.0,1569,39.73,32,0,0,0,0,0,0,0,1,0
298.804,308.5,1415,50.17,210,1,0,0,0,0,0,0,1,0
299.189,308.7,1768,27.61,118,0,0,0,0,0,0,0,1,0
301.4,310.8,1411,44.63,5,0,0,0,0,0,0,0,1,0
303.159,312.3,1437,39.48,185,0,0,0,0,0,0,0,1,0
301.232,310.6,1507,35.6,94,0,0,0,0,0,0,0,1,0
300.107,311.7,1693,25.29,128,0,0,0,0,0,0,0,1,0
297.507,308.3,1478,42.54,3,0,0,0,0,0,0,0,0,1
300.858,311.2,1656,36.26,194,0,0,0,0,0,0,0,1,0
298.745,310.3,1524,35.35,139,0,0,0,0,0,0,0,1,0
300.646,311.8,1510,37.54,217,0,0,0,0,0,0,0,1,0
298.631,308.7,1400,53.72,4,1,0,1,0,0,0,0,0,1
302.515,311.6,1570,34.6,131,0,0,0,0,0,0,0,1,0
301.432,310.9,1489,45.98,73,0,0,0,0,0,0,0,0,1
300.72,311.1,1471,40.67,212,0,0,0,0,0,0,0,1,0
298.862,309.2,1501,41.28,204,0,0,0,0,0,0,0,1,0
300.659,311.1,1415,37.71,12,0,0,0,0,0,0,0,1,0
301.01,310.7,1371,64.12,180,0,0,0,0,0,0,0,0,1
300.663,311.8,1506,41.24,193,0,0,0,0,0,0,0,1,0
302.038,311.6,1393,47.78,162,0,0,0,0,0,0,0,1,0
297.487,308.4,1408,37.11,148,0,0,0,0,0,0,0,1,0
296.973,308.3,1427,47.4,114,1,0,0,0,0,0,0,1,0
298.787,308.8,1383,44.67,59,0,0,0,0,0,0,0,0,1
300.444,310.7,1477,48.98,0,0,0,0,0,0,0,0,1,0
302.505,310.8,1552,28.21,139,0,0,0,0,0,0,0,1,0
302.631,311.5,1525,36.13,177,0,0,0,0,0,0,0,1,0
299.118,309.5,2236,10.27,130,0,0,0,0,0,0,1,0,0
297.525,308.4,1361,47.04,97,0,0,0,0,0,0,0,1,0
299.726,310.5,1437,44.83,14,0,0,0,0,0,0,0,0,1
300.759,309.2,1471,35.37,73,0,0,0,0,0,0,0,1,0
300.531,310.4,1438,43.59,19,0,0,0,0,0,0,0,1,0
302.299,311.1,1595,34.99,186,0,0,0,0,0,0,0,1,0
297.036,308.3,1346,57.98,70,0,0,0,0,0,0,0,0,1
300.333,310.9,1363,49.77,186,0,0,0,0,0,0,0,1,0
301.957,310.5,1380,56.35,148,1,0,1,0,0,0,0,1,0
299.069,310.9,1429,47.74,161,0,0,0,0,0,0,0,1,0
304.073,312.8,1437,46.57,208,0,0,0,0,0,0,0,1,0
298.192,309.3,1430,45.32,54,0,0,0,0,0,0,0,0,1
298.071,308.6,1482,46.5,169,0,0,0,0,0,0,0,1,0
298.678,308.9,1427,39.01,84,0,0,0,0,0,0,0,0,1
303.341,312.7,1554,44.22,104,0,0,0,0,0,0,0,1,0
297.504,308.6,1550,32.65,49,0,0,0,0,0,0,0,0,1
297.434,308.6,1485,41.75,155,0,0,0,0,0,0,0,1,0
300.813,311.4,1442,47.76,154,0,0,0,0,0,0,1,1,0
300.384,309.7,1440,48.74,54,0,0,0,0,0,0,0,1,0
298.033,308.1,1348,44.77,158,0,0,0,0,0,0,0,0,1
303.391,312.1,1550,42.7,24,0,0,0,0,0,0,0,1,0
301.14,310.7,1415,46.5,32,0,0,0,0,0,0,0,1,0
298.246,308.6,2311,18.61,124,0,0,0,0,0,0,0,0,1
299.289,308.4,1551,43.64,72,0,0,0,0,0,0,0,1,0
299.182,309.0,1452,43.12,148,0,0,0,0,0,0,0,1,0
300.864,311.1,1559,34.99,101,0,0,0,0,0,0,0,1,0
299.261,308.4,1419,46.3,46,0,0,0,0,0,0,0,1,0
297.557,308.1,1547,32.75,120,0,0,0,0,0,0,0,1,0
300.882,311.0,1436,43.66,0,0,0,0,0,0,0,0,1,0
297.432,308.0,1370,55.47,93,0,0,0,0,0,0,0,1,0
299.734,309.5,1452,45.74,169,0,0,0,0,0,0,0,0,1
296.884,308.4,1831,16.79,58,0,0,0,0,0,0,0,0,1
300.807,311.4,1464,41.13,105,0,0,0,0,0,0,0,1,0
298.005,308.3,1422,48.27,70,0,0,0,0,0,0,0,0,1
300.922,311.0,1542,37.68,39,0,0,0,0,0,0,0,1,0
298.91,309.7,1840,33.01,71,0,0,0,0,0,0,0,1,0
300.513,310.2,1440,50.28,162,0,0,0,0,0,0,0,1,0
300.108,309.9,1343,46.01,179,0,0,0,0,0,0,0,1,0
301.518,310.4,1498,44.03,100,0,0,0,0,0,0,0,1,0
297.627,309.9,1547,43.61,35,0,0,0,0,0,0,1,0,0
297.801,308.5,1423,39.7,59,0,0,0,0,0,0,0,0,1
300.267,310.6,2232,8.86,54,0,0,0,0,0,0,0,1,0
297.649,308.6,1471,45.03,120,0,0,0,0,0,0,0,1,0
301.476,310.7,1480,43.38,157,0,0,0,0,0,0,0,1,0
298.997,308.8,1442,51.38,103,0,0,0,0,0,0,0,1,0
297.517,307.9,1360,45.63,205,0,0,0,0,0,0,0,1,0
299.957,309.3,1307,49.14,26,0,0,0,0,0,0,0,0,1
303.225,312.4,1429,49.4,222,0,0,0,0,0,0,0,1,0
301.179,310.7,1429,38.04,2,0,0,0,0,0,0,0,0,1
301.384,310.7,1440,47.16,9,0,0,0,0,0,0,0,1,0
300.603,310.4,1429,43.63,9,0,0,0,0,0,0,0,1,0
297.631,308.6,1489,38.56,72,0,0,0,0,0,0,0,0,1
302.072,310.4,1558,43.18,129,0,0,0,0,0,0,0,1,0
301.325,310.6,1482,44.64,70,0,0,0,0,0,0,0,1,0
299.036,309.3,1273,44.89,141,0,0,0,0,0,0,0,1,0
299.721,311.0,1474,42.32,35,0,0,0,0,0,0,0,1,0
303.093,312.0,1704,32.23,224,0,0,0,0,0,0,0,1,0
299.295,310.7,1445,42.53,179,0,0,0,0,0,0,0,1,0
297.704,308.3,1412,45.52,25,0,0,0,0,0,0,0,1,0
298.38,309.8,1425,43.66,75,0,0,0,0,0,0,0,1,0
300.477,310.5,1528,36.73,74,0,0,0,0,0,0,0,1,0
299.982,311.5,1354,44.56,166,0,0,0,0,0,0,0,1,0
296.888,308.3,1462,45.23,139,0,0,0,0,0,0,0,1,0
301.151,311.3,1496,42.3,228,0,0,0,0,0,0,0,0,1
304.004,312.9,1746,31.05,23,1,0,0,0,0,0,0,0,1
300.501,307.8,1413,48.94,70,0,0,0,0,0,0,0,0,1
297.694,308.4,1416,45.67,121,0,0,0,0,0,0,0,1,0
297.574,308.9,1443,45.59,34,0,0,0,0,0,0,1,0,0
301.426,312.4,1894,10.78,167,0,0,0,0,0,0,0,0,1
301.173,311.1,1469,46.73,72,0,0,0,0,0,0,0,1,0
300.561,310.4,1414,46.13,69,0,0,0,0,0,0,0,0,1
297.56,308.7,1398,46.42,147,0,0,0,0,0,0,0,1,0
300.462,311.4,1364,55.46,187,1,0,0,0,0,0,0,0,1
300.277,310.9,1521,42.74,88,0,0,0,0,0,0,0,1,0
299.023,308.7,1454,54.99,70,0,0,0,0,0,0,0,1,0
300.969,311.8,2353,19.82,82,0,0,0,0,0,0,0,0,1
299.123,308.8,1377,45.75,172,0,0,0,0,0,0,1,1,0
298.783,309.7,1807,19.29,130,0,0,0,0,0,0,0,0,1
298.727,309.9,1426,45.2,152,0,0,0,0,0,0,0,0,1
297.353,308.4,1470,45.66,5,0,0,0,0,0,0,0,1,0
301.0,311.6,1522,47.64,159,0,0,0,0,0,0,0,1,0
298.491,309.3,1555,33.01,95,0,0,0,0,0,0,0,0,1
300.508,310.7,1608,36.23,15,0,0,0,0,0,0,0,1,0
298.941,309.8,1445,38.27,119,0,0,0,0,0,0,0,1,0
296.566,306.2,1432,39.72,91,0,0,0,0,0,0,1,0,0
300.462,311.0,1431,44.76,142,0,0,0,0,0,0,0,1,0
297.905,309.0,1428,53.09,219,1,0,0,0,0,0,0,1,0
296.882,308.1,1393,54.18,102,0,0,0,0,0,0,0,1,0
297.219,308.6,1458,38.87,120,0,0,0,0,0,0,1,0,0
300.361,311.5,1605,39.36,183,0,0,0,0,0,0,0,1,0
300.573,309.8,1341,47.02,21,0,0,0,0,0,0,0,1,0
302.574,310.6,1461,52.47,61,0,0,0,0,0,0,0,1,0
300.233,310.2,1417,43.24,24,0,0,0,0,0,0,0,1,0
297.99,308.3,1395,56.13,47,0,0,0,0,0,0,0,1,0
300.639,311.0,1704,30.64,16,0,0,0,0,0,0,0,1,0
297.416,309.0,1414,39.73,50,0,0,0,0,0,0,0,0,1
300.524,310.9,1455,43.33,213,0,0,0,0,0,0,0,1,0
299.779,310.6,1494,47.17,46,0,0,0,0,0,0,0,1,0
304.097,312.4,1443,47.02,164,0,0,0,0,0,0,0,1,0
300.649,311.0,1442,41.71,123,1,0,0,0,0,0,0,0,1
302.395,309.7,1522,36.22,0,0,0,0,0,0,0,0,1,0
302.153,310.7,1427,51.97,64,0,0,0,0,0,0,0,1,0
299.797,309.8,1462,39.29,14,0,0,0,0,0,0,0,0,1
298.055,309.1,1370,46.36,58,0,0,0,0,0,0,1,0,0
299.397,308.9,2125,25.21,155,0,0,0,0,0,0,1,0,0
299.299,309.9,1613,35.51,29,0,0,0,0,0,0,0,1,0
300.77,311.8,1454,41.92,207,0,0,0,0,0,0,0,0,1
299.213,308.8,1424,40.77,113,0,0,0,0,0,0,0,1,0
300.347,310.6,1375,45.45,87,0,0,0,0,0,0,0,1,0
300.421,311.1,1417,44.14,199,0,0,0,0,0,0,0,1,0
297.492,309.9,1818,24.84,167,0,0,0,0,0,0,0,1,0
301.52,310.5,1433,47.0,67,0,0,0,0,0,0,0,1,0
302.237,311.0,1622,35.38,115,0,0,0,0,0,0,0,1,0
299.021,309.2,1409,40.77,95,0,0,0,0,0,0,0,1,0
298.856,308.9,1434,48.51,112,0,0,0,0,0,0,0,1,0
298.963,309.7,1439,53.65,117,0,0,0,0,0,0,0,1,0
299.009,309.0,1744,23.26,93,0,0,0,0,0,0,0,0,1
301.144,311.5,1435,40.89,175,0,0,0,0,0,0,0,1,0
298.823,308.7,1488,35.52,132,0,0,0,0,0,0,0,1,0
298.289,307.9,1613,32.68,116,0,0,0,0,0,0,0,1,0
297.763,308.6,1460,37.78,63,0,0,0,0,0,0,0,1,0
297.012,308.2,1565,32.24,16,0,0,0,0,0,0,0,1,0
300.88,310.8,1408,43.69,33,0,0,0,0,0,0,0,1,0
302.669,311.0,1621,29.1,108,0,0,0,0,0,0,0,1,0
301.295,310.5,1621,33.93,103,0,0,0,0,0,0,0,1,0
301.886,310.9,1481,43.82,152,0,0,0,0,0,0,1,0,0
301.095,311.4,1467,47.87,177,0,0,0,0,0,0,0,1,0
298.702,310.0,1532,37.86,75,0,0,0,0,0,0,0,1,0
302.499,311.5,1500,42.47,169,0,0,0,0,0,0,0,1,0
297.553,308.7,1712,29.67,5,0,0,0,0,0,0,0,1,0
300.673,310.9,1404,45.71,2,0,0,0,0,0,0,0,0,1
297.925,307.9,1400,49.38,175,0,0,0,0,0,0,1,0,0
298.827,310.0,1439,63.32,195,0,0,0,0,0,0,0,1,0
300.575,311.3,1424,46.63,191,0,0,0,0,0,0,1,0,0
298.376,308.8,1453,48.93,41,0,0,0,0,0,0,0,1,0
301.075,311.3,1451,37.75,100,0,0,0,0,0,0,1,0,0
301.908,311.0,1349,42.15,48,0,0,0,0,0,0,0,0,1
298.696,309.9,1546,38.01,94,0,0,0,0,0,0,0,1,0
300.638,309.1,1429,59.82,73,0,0,0,0,0,0,0,0,1
302.077,311.4,1495,43.95,101,0,0,0,0,0,0,0,1,0
297.278,310.1,1445,45.58,126,0,0,0,0,0,0,0,1,0
301.667,310.8,1388,52.49,127,0,0,0,0,0,0,0,1,0
299.108,310.0,1546,27.5,70,0,0,0,0,0,0,0,1,0
298.218,309.6,1682,30.54,81,0,0,0,0,0,0,0,0,1
298.54,308.4,1539,38.48,94,0,0,0,0,0,0,0,0,1
300.032,309.1,1446,39.56,29,0,0,0,0,0,0,0,1,0
297.533,310.1,1573,37.53,45,0,0,0,0,0,0,0,1,0
301.695,310.9,1437,46.54,24,0,0,0,0,0,0,0,1,0
297.502,308.6,1377,58.55,37,0,0,0,0,0,0,0,1,0
297.65,308.8,1380,31.16,7,0,0,0,0,0,0,0,1,0
299.718,310.0,1479,50.53,52,0,0,0,0,0,0,0,1,0
301.235,311.0,1436,45.01,114,0,0,0,0,0,0,0,1,0
299.125,309.9,1425,50.24,63,0,0,0,0,0,0,0,1,0
300.205,309.5,1881,13.06,177,0,0,0,0,0,0,0,1,0
302.992,312.0,1444,44.4,154,0,0,0,0,0,0,0,1,0
299.178,309.3,1669,42.08,105,0,0,0,0,0,0,1,0,0
299.853,311.6,1573,31.8,149,0,0,0,0,0,0,0,1,0
300.494,309.1,1548,37.72,169,0,0,0,0,0,0,0,1,0
298.999,309.0,1271,49.38,23,0,0,0,0,0,0,0,1,0
301.895,310.5,1481,50.53,31,0,0,0,0,0,0,0,1,0
297.99,308.5,1543,39.05,100,0,0,0,0,0,0,0,0,1
297.686,308.8,1443,44.78,63,0,0,0,0,0,0,0,1,0
300.719,310.7,1623,32.47,197,0,0,0,0,0,0,0,1,1
298.997,308.6,1543,44.35,113,0,0,0,0,0,0,0,1,0
298.255,308.5,1519,32.68,64,0,0,0,0,0,0,0,1,0
300.575,310.8,1610,29.15,69,0,0,0,0,0,0,0,1,0
297.754,308.8,1506,42.98,45,0,0,0,0,0,0,0,0,1
299.096,309.7,1839,32.26,147,0,0,0,0,0,0,0,1,0
297.979,305.8,1577,43.7,168,0,0,0,0,0,0,0,1,0
298.694,309.8,1579,34.04,97,0,0,0,0,0,0,0,1,0
300.62,310.8,1544,32.82,95,0,0,0,0,0,0,0,1,0
301.1,310.6,1472,41.88,27,0,0,0,0,0,0,0,1,0
300.368,308.5,1711,28.76,104,0,0,0,0,0,0,0,1,0
300.777,310.2,1435,43.72,55,0,0,0,0,0,0,0,1,0
299.325,310.4,1489,43.16,73,0,0,0,0,0,0,0,1,0
298.044,309.9,1339,48.12,26,0,0,0,0,0,0,0,1,0
301.941,311.3,1737,27.46,126,0,0,0,0,0,0,0,1,0
302.918,311.1,1426,48.22,132,0,0,0,0,0,0,0,0,1
299.047,310.2,1453,47.15,197,0,0,0,0,0,0,0,1,0
298.807,307.8,1537,33.52,150,0,0,0,0,0,0,0,0,1
300.778,310.9,1566,34.96,11,0,0,0,0,0,0,0,1,0
303.227,310.6,1435,53.49,31,0,0,0,0,0,0,0,1,0
300.969,311.8,1637,19.68,159,0,0,0,0,0,0,0,1,0
303.707,311.7,1600,36.12,73,0,0,0,0,0,0,0,1,0
301.519,310.8,1439,54.78,213,1,0,0,1,0,0,0,0,1
299.919,311.7,1532,36.4,30,0,0,0,0,0,0,0,0,1
297.188,307.9,1658,26.96,95,0,0,0,0,0,0,0,0,1
302.391,311.0,1619,30.44,99,0,0,0,0,0,0,0,1,0
300.524,310.6,1443,45.58,81,0,0,0,0,0,0,0,1,0
297.352,308.3,1619,37.68,176,0,0,0,0,0,0,0,1,0
297.373,308.8,1614,33.61,11,0,0,0,0,0,0,0,1,0
297.605,308.3,1580,36.58,9,0,0,0,0,0,0,0,1,0
301.874,312.5,1514,38.63,102,0,0,0,0,0,0,0,0,1
300.18,310.5,1446,47.1,83,0,0,0,0,0,0,0,0,1
297.197,308.9,1460,46.77,66,0,0,0,0,0,0,0,1,0
301.352,311.0,1302,44.09,123,0,0,0,0,0,0,0,0,1
303.061,311.7,1719,35.26,81,0,0,0,0,0,0,0,1,0
300.898,310.8,1476,45.43,25,0,0,0,0,0,0,0,1,0
301.094,310.8,2284,18.22,21,0,0,0,0,0,0,0,1,0
300.865,310.7,1431,37.74,98,0,0,0,0,0,0,0,1,0
300.884,311.6,1491,49.17,200,0,0,0,0,0,0,0,1,0
299.021,310.2,1555,34.11,78,0,0,0,0,0,0,0,1,0
302.897,312.0,1650,29.82,55,0,0,0,0,0,0,0,1,0
298.834,310.7,1537,38.22,92,0,0,0,0,0,0,0,0,1
298.875,309.5,1431,55.47,131,0,0,0,0,0,0,0,1,0
300.776,308.3,1380,48.24,14,0,0,0,0,0,0,0,1,0
300.397,310.4,1818,36.97,23,0,0,0,0,0,0,0,0,1
300.332,310.5,1401,50.65,59,0,0,0,0,0,0,0,0,1
299.991,311.7,1573,37.39,150,0,0,0,0,0,0,0,1,0
299.002,310.6,1437,44.36,185,0,0,0,0,0,0,0,1,0
301.48,310.3,1456,48.53,137,0,0,0,0,0,0,0,1,0
298.875,308.9,1443,46.66,182,0,0,0,0,0,0,0,1,0
299.525,311.6,1372,39.04,155,0,0,0,0,0,0,0,1,0
300.728,312.3,1282,47.33,120,0,0,0,0,0,0,0,1,0
296.528,307.6,1765,32.48,155,0,0,0,0,0,0,0,1,0
297.342,309.4,1423,66.25,212,0,0,0,0,0,0,0,1,0
300.959,311.8,1683,24.53,86,0,0,0,0,0,0,0,1,0
302.518,310.9,1547,38.36,145,0,0,0,0,0,0,0,1,0
297.567,308.4,1441,46.79,50,0,0,0,0,0,0,0,1,0
299.243,308.6,2157,29.79,54,0,0,0,0,0,0,0,0,1
302.125,312.3,1480,34.63,146,0,0,0,0,0,0,0,0,1
301.684,310.3,1466,45.75,22,0,0,0,0,0,0,1,0,0
297.549,308.5,1476,35.25,86,0,0,0,0,0,0,0,1,0
302.503,310.8,1418,45.82,132,0,0,0,0,0,0,0,1,0
299.116,310.8,1489,37.07,67,0,0,0,0,0,0,0,1,0
298.487,308.3,1427,44.64,159,0,0,0,0,0,0,0,1,0
301.587,311.3,1570,33.31,69,0,0,0,0,0,0,0,0,1
299.673,309.4,1442,47.93,58,0,0,0,0,0,0,0,0,1
300.695,310.9,1436,40.88,107,0,0,0,0,0,0,0,1,0
299.348,308.7,1369,53.11,54,0,0,0,0,0,0,0,1,0
301.612,310.9,1328,50.88,159,0,0,0,0,0,0,0,0,1
300.802,311.0,1533,43.71,152,0,0,0,0,0,0,0,1,0
298.926,310.1,1443,47.16,66,0,0,0,0,0,0,0,1,0
298.96,310.3,1435,44.33,149,0,0,0,0,0,0,0,1,0
297.346,309.7,1864,28.73,101,0,0,0,0,0,0,0,1,0
302.316,312.1,1496,46.9,180,0,0,0,0,0,0,0,1,0
299.86,311.2,1324,53.42,46,0,0,0,0,0,0,0,0,1
299.399,308.9,1393,49.73,155,0,0,0,0,0,0,0,1,0
300.789,311.5,1453,64.53,179,0,0,0,1,0,0,0,1,0
300.697,309.0,1601,27.46,40,0,0,0,0,0,0,1,0,0
300.382,310.4,1435,41.77,90,0,0,0,0,0,0,0,0,1
300.349,309.6,1540,36.98,166,0,0,0,0,0,0,0,1,0
301.143,310.6,1507,44.95,11,0,0,0,0,0,0,1,0,0
301.054,311.0,1546,39.52,80,0,0,0,0,0,0,0,1,0
300.917,310.7,1312,65.88,178,1,0,0,1,0,0,0,0,1
298.517,309.3,1523,44.88,136,0,0,0,0,0,0,0,1,0
299.059,310.4,1971,27.29,167,0,0,0,0,0,0,0,1,0
302.23,312.2,1463,45.74,137,0,0,0,0,0,0,0,0,1
297.571,308.6,1470,48.45,123,0,0,0,0,0,0,0,1,0
300.874,311.4,1441,39.97,129,0,0,0,0,0,0,0,1,0
299.673,308.7,1404,42.98,101,0,0,0,0,0,0,1,0,0
299.956,311.2,1418,46.27,12,0,0,0,0,0,0,0,0,1
297.691,308.5,1544,43.51,15,0,0,0,0,0,0,0,1,0
299.322,310.5,1676,26.19,101,0,0,0,0,0,0,0,1,0
297.368,308.1,1682,31.31,155,0,0,0,0,0,0,0,1,0
300.918,312.1,1430,43.55,132,0,0,0,0,0,0,0,1,0
302.323,312.5,1753,31.43,95,0,0,0,0,0,0,0,0,1
300.232,310.1,1420,53.6,186,0,0,0,0,0,0,0,0,1
300.689,311.0,1453,46.05,166,0,0,0,0,0,0,0,1,0
299.162,310.0,1432,46.12,119,0,0,0,0,0,0,0,1,0
302.379,311.1,1434,37.71,143,0,0,0,0,0,0,0,0,1
297.472,308.5,1416,50.74,48,0,0,0,0,0,0,0,1,0
302.185,311.2,1509,41.5,171,0,0,0,0,0,0,0,0,1
301.148,309.4,1460,39.45,116,0,0,0,0,0,0,0,1,0
300.642,310.0,1612,35.69,124,0,0,0,0,0,0,0,0,1
300.68,311.7,1406,39.83,19,0,0,0,0,0,0,0,1,0
298.949,309.4,1435,47.36,156,0,0,0,0,0,0,0,1,0
298.92,311.0,1444,46.83,156,0,0,0,0,0,0,0,0,1
300.644,311.4,1447,40.74,6,0,0,0,0,0,0,0,1,0
298.213,308.8,1835,29.76,98,0,0,0,0,0,0,0,1,0
302.364,311.4,1339,47.34,163,0,0,0,0,0,0,0,0,1
300.473,311.5,1942,19.2,21,0,0,0,0,0,0,0,0,1
300.877,309.0,1420,43.06,52,0,0,0,0,0,0,0,1,0
301.785,311.8,1556,29.02,70,0,0,0,0,0,0,0,0,1
300.548,310.7,1634,31.16,165,0,0,0,0,0,0,0,0,1
297.47,309.0,1426,50.76,21,0,0,0,0,0,0,0,1,0
298.594,308.7,1412,55.51,63,0,0,0,0,0,0,0,1,0
297.515,308.0,1362,44.51,113,0,0,0,0,0,0,0,0,1
297.538,309.0,1681,38.45,121,0,0,0,0,0,0,0,1,0
300.764,310.8,1466,50.49,5,0,0,0,0,0,0,0,1,0
302.314,311.5,1520,39.09,161,0,0,0,0,0,0,0,0,1
297.609,308.3,1417,45.71,43,0,0,0,0,0,0,0,1,0
303.59,312.2,1358,35.53,33,0,0,0,0,0,0,1,0,0
300.463,311.1,1705,10.18,33,0,0,0,0,0,0,1,0,0
301.184,312.2,1553,36.69,132,0,0,0,0,0,0,0,1,0
297.401,308.8,1465,47.11,28,0,0,0,0,0,0,0,1,0
299.349,310.9,1537,32.41,102,0,0,0,0,0,0,0,0,1
295.914,308.9,1355,45.02,55,0,0,0,0,0,0,0,0,1
302.584,312.0,1635,47.26,127,0,0,0,0,0,0,0,1,0
299.204,309.5,1789,25.98,98,0,0,0,0,0,0,0,1,0
298.699,309.9,1479,44.95,199,0,0,0,0,0,0,0,1,0
301.112,310.8,1476,47.39,196,0,1,0,0,0,0,1,0,0
302.195,311.2,1636,26.63,90,0,0,0,0,0,0,0,1,0
296.611,308.6,1414,49.09,49,0,0,0,0,0,0,0,0,1
300.985,310.1,1441,44.46,194,0,0,0,0,0,0,0,1,0
301.39,310.7,1602,45.05,64,0,0,0,0,0,0,0,1,0
299.142,308.8,1442,49.7,41,0,0,0,0,0,0,0,1,0
300.028,310.0,1568,40.59,5,0,0,0,0,0,0,0,1,0
298.609,308.8,1399,52.34,115,0,0,0,0,0,0,0,1,0
298.829,310.0,1436,52.72,11,0,0,0,0,0,0,0,1,0
298.713,309.8,1425,44.99,168,0,0,0,0,0,0,0,1,0
300.547,311.6,1528,33.33,175,0,0,0,0,0,0,0,1,0
